tweet_id,tweet_date,text,name,rating_numerator,tweet_year,tweet_month,tweet_day,dogs_stage,breed_dog,dog_image,favorite_count,retweet_count
714214115368108032,2016-03-27,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,None,13.0,2016,3,27,,pug,Cell8ikWIAACCJ-.jpg,2247.0,864.0
714141408463036416,2016-03-27,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",None,10.0,2016,3,27,,labrador retriever,Cekj0qwXEAAHcS6.jpg,4275.0,1382.0
713919462244790272,2016-03-27,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,Kanu,12.0,2016,3,27,,siberian husky,CehZ9mLWsAAsn28.jpg,3260.0,782.0
713909862279876608,2016-03-27,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,Doug,12.0,2016,3,27,,,,1883.0,532.0
713761197720473600,2016-03-26,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,Piper,12.0,2016,3,26,,brittany spaniel,CefKBOuWIAAIlKD.jpg,4824.0,1366.0
713411074226274305,2016-03-25,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,None,11.0,2016,3,25,,great pyrenees,CeaLlAPUMAIcC7U.jpg,4401.0,1286.0
713177543487135744,2016-03-25,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,Lance,10.0,2016,3,25,,whippet,CeW3MWMWQAEOMbq.jpg,7153.0,2808.0
713175907180089344,2016-03-25,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,Opie,10.0,2016,3,25,,malamute,CeW1tERWAAAA9Q2.jpg,4416.0,1462.0
712809025985978368,2016-03-24,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Stubert,10.0,2016,3,24,,labrador retriever,CeRoBaxWEAABi0X.jpg,18378.0,6650.0
712717840512598017,2016-03-23,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,None,10.0,2016,3,23,,great pyrenees,CeQVF1eVIAAJaTv.jpg,12231.0,4930.0
712668654853337088,2016-03-23,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Sunny,10.0,2016,3,23,,labrador retriever,CePoVTyWsAQEz1g.jpg,4141.0,1204.0
712438159032893441,2016-03-23,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,Kane,11.0,2016,3,23,,great pyrenees,CeMWubMWwAA6GwF.jpg,5276.0,1549.0
712097430750289920,2016-03-22,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,None,10.0,2016,3,22,,labrador retriever,CeHg1klW8AE4YOB.jpg,3746.0,1020.0
712092745624633345,2016-03-22,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,Steven,7.0,2016,3,22,,,,2917.0,881.0
712085617388212225,2016-03-22,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",Olive,11.0,2016,3,22,,shih-tzu,CeHWFksXIAAyypp.jpg,3241.0,481.0
712065007010385924,2016-03-21,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,Chester,6.0,2016,3,21,,,,2248.0,614.0
711998809858043904,2016-03-21,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN,None,12.0,2016,3,21,,kuvasz,CeGGkWuUUAAYWU1.jpg,0.0,125.0
711743778164514816,2016-03-21,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,Roosevelt,11.0,2016,3,21,,lakeland terrier,CeCfMPDW0AAAEUj.jpg,2808.0,975.0
711732680602345472,2016-03-21,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,None,10.0,2016,3,21,,ibizan hound,CeCVGEbUYAASeY4.jpg,8761.0,4078.0
711694788429553666,2016-03-20,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,None,13.0,2016,3,20,,,,32572.0,18174.0
711652651650457602,2016-03-20,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,Gary,9.0,2016,3,20,,,,3814.0,906.0
711363825979756544,2016-03-20,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",None,11.0,2016,3,20,,pembroke,Cd9Fn5QUMAAYMT4.jpg,3611.0,1130.0
711306686208872448,2016-03-19,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,None,3.0,2016,3,19,,dandie dinmont,Cd8Rpl0W0AAN1kU.jpg,3273.0,732.0
710997087345876993,2016-03-19,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,Milo,12.0,2016,3,19,,malamute,Cd34FClUMAAnvGP.jpg,4522.0,1375.0
710844581445812225,2016-03-18,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,Staniel,10.0,2016,3,18,,pembroke,Cd1tYGmXIAAoW5b.jpg,2520.0,683.0
710833117892898816,2016-03-18,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,Sora,12.0,2016,3,18,,pembroke,Cd1i8qvUkAE-Jlr.jpg,2658.0,528.0
710609963652087808,2016-03-17,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,None,12.0,2016,3,17,,,,4751.0,2363.0
710588934686908417,2016-03-17,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,Beemo,12.0,2016,3,17,,pembroke,CdyE2x1W8AAe0TG.jpg,4492.0,1850.0
710296729921429505,2016-03-17,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,Oshie,12.0,2016,3,17,,,,2356.0,731.0
710283270106132480,2016-03-17,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,Gunner,11.0,2016,3,17,,shih-tzu,Cdtu3WRUkAAsRVx.jpg,2128.0,517.0
710272297844797440,2016-03-17,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,infuriating,11.0,2016,3,17,,old english sheepdog,Cdtk414WoAIUG0v.jpg,4494.0,1239.0
710269109699739648,2016-03-17,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",None,13.0,2016,3,17,,pug,Cdth_KyWEAEXH3u.jpg,2375.0,1114.0
710153181850935296,2016-03-16,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,Lacy,11.0,2016,3,16,,cocker spaniel,Cdr4jO2UAAAIo6W.jpg,2881.0,879.0
710140971284037632,2016-03-16,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,Tater,8.0,2016,3,16,,pekinese,Cdrtcr-W4AAqi5H.jpg,2732.0,873.0
709918798883774466,2016-03-16,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,Watson,12.0,2016,3,16,,pembroke,CdojYQmW8AApv4h.jpg,3450.0,1076.0
709852847387627521,2016-03-15,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,None,12.0,2016,3,15,,chihuahua,CdnnZhhWAAEAoUc.jpg,3488.0,1191.0
709566166965075968,2016-03-15,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,Olaf,12.0,2016,3,15,,chow,Cdjiqi6XIAIUOg-.jpg,3516.0,1199.0
709556954897764353,2016-03-15,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,Cecil,12.0,2016,3,15,,golden retriever,CdjaSFCWAAAJZh3.jpg,3264.0,1064.0
709519240576036864,2016-03-14,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,Vince,9.0,2016,3,14,,cocker spaniel,Cdi3-f7W8AUOm9T.jpg,1480.0,235.0
709449600415961088,2016-03-14,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,Karma,10.0,2016,3,14,,maltese dog,Cdh4pgAW0AEKJ_a.jpg,2205.0,564.0
709409458133323776,2016-03-14,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,Billy,8.0,2016,3,14,,shetland sheepdog,CdhUIMSUIAA4wYK.jpg,2597.0,676.0
709225125749587968,2016-03-14,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,Walker,11.0,2016,3,14,,labrador retriever,Cdese-zWEAArIqE.jpg,2388.0,569.0
709207347839836162,2016-03-14,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,Penny,11.0,2016,3,14,,chihuahua,CdecUSzUIAAHCvg.jpg,12428.0,5753.0
709179584944730112,2016-03-14,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,Sammy,13.0,2016,3,14,,,,1983.0,664.0
709158332880297985,2016-03-13,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,Rodney,10.0,2016,3,13,,siberian husky,CddvvSwWoAUObQw.jpg,2015.0,411.0
709042156699303936,2016-03-13,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,Klevin,9.0,2016,3,13,,rottweiler,CdcGBB3WwAAGBuU.jpg,4701.0,1612.0
708853462201716736,2016-03-13,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,Lucy,8.0,2016,3,13,,,,1782.0,653.0
708834316713893888,2016-03-13,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,Malikai,10.0,2016,3,13,,eskimo dog,CdZI_bpWEAAm1fs.jpg,1666.0,495.0
708810915978854401,2016-03-13,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,Mister,10.0,2016,3,13,,golden retriever,CdYzwuYUIAAHPkB.jpg,16340.0,6871.0
708738143638450176,2016-03-12,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,Coco,11.0,2016,3,12,,pomeranian,CdXxlFPWwAABaOv.jpg,2722.0,801.0
708711088997666817,2016-03-12,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,Smokey,11.0,2016,3,12,,german short-haired pointer,CdXY-GHWoAALing.jpg,2514.0,715.0
708479650088034305,2016-03-12,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,Bear,13.0,2016,3,12,,shih-tzu,CdUGcLMWAAI42q0.jpg,2521.0,676.0
708469915515297792,2016-03-12,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,Bobble,11.0,2016,3,12,,chihuahua,CdT9n7mW0AQcpZU.jpg,3068.0,806.0
708400866336894977,2016-03-11,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,None,12.0,2016,3,11,,,,15834.0,9974.0
708356463048204288,2016-03-11,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,Oliver,10.0,2016,3,11,,pug,CdSWcc1XIAAXc6H.jpg,3551.0,1306.0
708349470027751425,2016-03-11,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,River,11.0,2016,3,11,,basenji,CdSQFWOWAAApgfq.jpg,2326.0,732.0
708149363256774660,2016-03-11,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,Jebberson,10.0,2016,3,11,,cardigan,CdPaEkHW8AA-Wom.jpg,4241.0,1541.0
708130923141795840,2016-03-11,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,None,11.0,2016,3,11,,french bulldog,CdPJUWIWIAAIchl.jpg,3354.0,845.0
708119489313951744,2016-03-11,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,Cooper,9.0,2016,3,11,,norwich terrier,CdO-6x5W8AENSBJ.jpg,2662.0,974.0
708109389455101952,2016-03-11,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,Remington,10.0,2016,3,11,,staffordshire bullterrier,CdO1u9vWAAApj2V.jpg,1927.0,546.0
708026248782585858,2016-03-10,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,None,13.0,2016,3,10,,malinois,rNhylAwIfb6YthGu.jpg,4353.0,1916.0
707995814724026368,2016-03-10,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,Farfle,12.0,2016,3,10,,,,3100.0,1116.0
707983188426153984,2016-03-10,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),None,12.0,2016,3,10,,,,50.0,2.0
707969809498152960,2016-03-10,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,Rufus,11.0,2016,3,10,,toy poodle,CdM2xRpXEAUsR4k.jpg,2677.0,957.0
707776935007539200,2016-03-10,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,Sadie,11.0,2016,3,10,,miniature pinscher,CdKHWimWoAABs08.jpg,3251.0,951.0
707741517457260545,2016-03-10,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,None,10.0,2016,3,10,,whippet,CdJnJ1dUEAARNcf.jpg,2464.0,610.0
707738799544082433,2016-03-10,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,None,12.0,2016,3,10,,,,4045.0,2439.0
707693576495472641,2016-03-09,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,Jiminus,7.0,2016,3,9,,,,3372.0,984.0
707629649552134146,2016-03-09,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,None,10.0,2016,3,9,,,,2550.0,870.0
707610948723478529,2016-03-09,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,Harper,12.0,2016,3,9,,golden retriever,CdHwZd0VIAA4792.jpg,16842.0,6305.0
707420581654872064,2016-03-09,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,Keurig,4.0,2016,3,9,,kuvasz,CdFDQVgWIAArslx.jpg,2254.0,694.0
707387676719185920,2016-03-09,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,Clarkus,10.0,2016,3,9,,chihuahua,CdElVm7XEAADP6o.jpg,3469.0,1279.0
707377100785885184,2016-03-09,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,None,9.0,2016,3,9,,golden retriever,CdEbt0NXIAQH3Aa.jpg,3252.0,1084.0
707297311098011648,2016-03-08,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,Cassie,10.0,2016,3,8,,blenheim spaniel,CdDTJLMW4AEST--.jpg,2752.0,780.0
707059547140169728,2016-03-08,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,Cupcake,11.0,2016,3,8,,samoyed,Cc_64zVWEAAeXs7.jpg,2574.0,666.0
707038192327901184,2016-03-08,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,Kathmandu,10.0,2016,3,8,,pug,Cc_ney1W4AANuY3.jpg,2166.0,784.0
707021089608753152,2016-03-08,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,Tucker,12.0,2016,3,8,,cocker spaniel,Cc_XtkRW8AEE7Fn.jpg,4052.0,1346.0
707014260413456384,2016-03-08,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,Ellie,11.0,2016,3,8,,chihuahua,Cc_RsVlXEAIzzlX.jpg,2297.0,595.0
706904523814649856,2016-03-07,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,None,13.0,2016,3,7,,,,14465.0,7805.0
706901761596989440,2016-03-07,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,Elliot,3.0,2016,3,7,,,,2037.0,590.0
706681918348251136,2016-03-07,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,Katie,12.0,2016,3,7,,toy poodle,Cc6jcYRXIAAFuox.jpg,3274.0,966.0
706644897839910912,2016-03-07,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,Shadow,9.0,2016,3,7,,chihuahua,NTqvmIUQExGmKFSR.jpg,2550.0,1082.0
706593038911545345,2016-03-06,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,None,10.0,2016,3,6,,,,2132.0,629.0
706538006853918722,2016-03-06,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",Oliver,11.0,2016,3,6,,chow,Cc4gjxqW4AIoThO.jpg,3448.0,1416.0
706516534877929472,2016-03-06,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,None,12.0,2016,3,6,,golden retriever,Cc4NCQiXEAEx2eJ.jpg,3090.0,1025.0
706346369204748288,2016-03-06,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,Koda,12.0,2016,3,6,,tibetan mastiff,Cc1yRE2WoAAgxFQ.jpg,3424.0,917.0
706291001778950144,2016-03-06,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,None,11.0,2016,3,6,,border terrier,Cc0_2tXXEAA2iTY.jpg,1683.0,474.0
706265994973601792,2016-03-05,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",Kara,11.0,2016,3,5,,papillon,Cc0pLU0WAAEfGEw.jpg,2712.0,928.0
706169069255446529,2016-03-05,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",None,12.0,2016,3,5,,,,3880.0,2194.0
706166467411222528,2016-03-05,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,Dexter,7.0,2016,3,5,,samoyed,CczOp_OWoAAo5zR.jpg,5127.0,1588.0
706153300320784384,2016-03-05,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,Layla,13.0,2016,3,5,,,,1473.0,383.0
705970349788291072,2016-03-05,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,Lucy,12.0,2016,3,5,,golden retriever,CcwcSS9WwAALE4f.jpg,3149.0,886.0
705898680587526145,2016-03-04,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,Max,10.0,2016,3,4,,collie,CcvbGj5W8AARjB6.jpg,2348.0,546.0
705591895322394625,2016-03-04,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",None,11.0,2016,3,4,,basenji,CcrEFQdUcAA7CJf.jpg,3140.0,1147.0
705475953783398401,2016-03-03,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,Zara,12.0,2016,3,3,,golden retriever,CcpaoR9WAAAKlJJ.jpg,2936.0,907.0
705442520700944385,2016-03-03,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,Cooper,12.0,2016,3,3,,great pyrenees,Cco8OmOXIAE0aCu.jpg,4395.0,1616.0
705239209544720384,2016-03-03,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,Jimothy,11.0,2016,3,3,,chihuahua,CcmDUjFW8AAqAjc.jpg,2984.0,745.0
705223444686888960,2016-03-03,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,Bode,9.0,2016,3,3,,chesapeake bay retriever,Ccl0-HVVAAAf8aK.jpg,2570.0,795.0
705102439679201280,2016-03-02,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,Terrenth,10.0,2016,3,2,,collie,CckG63qUsAALbIr.jpg,2126.0,515.0
705066031337840642,2016-03-02,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,Reese,12.0,2016,3,2,,airedale,CcjlzRkW0AMqmWg.jpg,2170.0,615.0
704871453724954624,2016-03-02,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,None,12.0,2016,3,2,,norfolk terrier,Ccg02LiWEAAJHw1.jpg,4239.0,1109.0
704847917308362754,2016-03-02,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",None,12.0,2016,3,2,,golden retriever,CcgfcANW4AA9hzr.jpg,5032.0,1517.0
704819833553219584,2016-03-02,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,Chesterson,7.0,2016,3,2,,,,2619.0,980.0
704499785726889984,2016-03-01,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,None,12.0,2016,3,1,,chihuahua,Ccbi0UGWoAA4fwg.jpg,2897.0,1008.0
704491224099647488,2016-03-01,"13/10 hero af
@ABC",None,13.0,2016,3,1,,,,749.0,78.0
704480331685040129,2016-03-01,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,Lucia,11.0,2016,3,1,,samoyed,CcbRIAgXIAQaKHQ.jpg,3363.0,1061.0
704364645503647744,2016-02-29,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,Bisquick,12.0,2016,2,29,,pembroke,CcZn6RWWIAAmOZG.jpg,7933.0,3528.0
704113298707505153,2016-02-29,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,Stanley,8.0,2016,2,29,,,,1836.0,569.0
703774238772166656,2016-02-28,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",None,10.0,2016,2,28,,labrador retriever,CcRO8FmW4AAzazk.jpg,1831.0,457.0
703769065844768768,2016-02-28,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,None,10.0,2016,2,28,,boxer,CcRKOzyXEAQO_HN.jpg,3258.0,1135.0
703631701117943808,2016-02-27,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,Bella,11.0,2016,2,27,,,,2564.0,677.0
703425003149250560,2016-02-27,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",None,9.0,2016,2,27,,miniature pinscher,CcMRSwUW8AAxxNC.jpg,3786.0,1360.0
703382836347330562,2016-02-27,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,Charlie,12.0,2016,2,27,,golden retriever,CcLq7ipW4AArSGZ.jpg,3487.0,1140.0
703356393781329922,2016-02-26,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,Socks,9.0,2016,2,26,,border collie,CcLS6QKUcAAUuPa.jpg,1908.0,383.0
703079050210877440,2016-02-26,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,a,11.0,2016,2,26,,pembroke,CcHWqQCW8AEb0ZH.jpg,7348.0,3062.0
703041949650034688,2016-02-26,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,an,10.0,2016,2,26,,,,26176.0,12410.0
702932127499816960,2016-02-25,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,Chip,6.0,2016,2,25,,,,2560.0,727.0
702899151802126337,2016-02-25,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,Luna,12.0,2016,2,25,,,,1602.0,451.0
702684942141153280,2016-02-25,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,Lucy,11.0,2016,2,25,,golden retriever,CcBwOn0XEAA7bNQ.jpg,3201.0,1073.0
702671118226825216,2016-02-25,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,Rambo,10.0,2016,2,25,,bloodhound,CcBjp2nWoAA8w-2.jpg,2184.0,552.0
